Ground Truth: Walk

t=15 | pred=Walk | scores={'Fall backwards': np.float32(0.664391), 'Fall forward': np.float32(0.66482586), 'Fall left': np.float32(0.6656009), 'Fall right': np.float32(0.6641651), 'Fall sitting': np.float32(0.6475927), 'Hop': np.float32(0.6662891), 'Kneel': np.float32(0.66517484), 'Pick up object': np.float32(0.66741914), 'Sit down': np.float32(0.6583127), 'Walk': np.float32(0.6705596)}
t=125 | pred=Walk | scores={'Fall backwards': np.float32(0.66719997), 'Fall forward': np.float32(0.66923827), 'Fall left': np.float32(0.6695612), 'Fall right': np.float32(0.6664052), 'Fall sitting': np.float32(0.6549525), 'Hop': np.float32(0.6727201), 'Kneel': np.float32(0.6713626), 'Pick up object': np.float32(0.6746051), 'Sit down': np.float32(0.66537076), 'Walk': np.float32(0.67475945)}
t=130 | pred=Walk | scores={'Fall backwards': np.float32(0.66726357), 'Fall forward': np.float32(0.6696555), 'Fall left': np.float32(0.66968036), 'Fall right': np.float32(0.6664947), 'Fall sitting': np.float32(0.6555013), 'Hop': np.float32(0.67316467), 'Kneel': np.float32(0.6717258), 'Pick up object': np.float32(0.6748389), 'Sit down': np.float32(0.6657778), 'Walk': np.float32(0.67519444)}
t=135 | pred=Walk | scores={'Fall backwards': np.float32(0.6671246), 'Fall forward': np.float32(0.6699258), 'Fall left': np.float32(0.6695499), 'Fall right': np.float32(0.66641337), 'Fall sitting': np.float32(0.6557024), 'Hop': np.float32(0.673639), 'Kneel': np.float32(0.6719085), 'Pick up object': np.float32(0.67497855), 'Sit down': np.float32(0.6658489), 'Walk': np.float32(0.6756105)}
t=140 | pred=Walk | scores={'Fall backwards': np.float32(0.6667928), 'Fall forward': np.float32(0.6699182), 'Fall left': np.float32(0.66920567), 'Fall right': np.float32(0.666112), 'Fall sitting': np.float32(0.65566736), 'Hop': np.float32(0.67400503), 'Kneel': np.float32(0.6718527), 'Pick up object': np.float32(0.67494273), 'Sit down': np.float32(0.6657869), 'Walk': np.float32(0.67597467)}
t=145 | pred=Walk | scores={'Fall backwards': np.float32(0.66637313), 'Fall forward': np.float32(0.66968346), 'Fall left': np.float32(0.6688455), 'Fall right': np.float32(0.66576564), 'Fall sitting': np.float32(0.6554644), 'Hop': np.float32(0.67418855), 'Kneel': np.float32(0.67165947), 'Pick up object': np.float32(0.6747425), 'Sit down': np.float32(0.6655774), 'Walk': np.float32(0.6761817)}
t=150 | pred=Walk | scores={'Fall backwards': np.float32(0.6660001), 'Fall forward': np.float32(0.66943413), 'Fall left': np.float32(0.6685378), 'Fall right': np.float32(0.6654515), 'Fall sitting': np.float32(0.65539557), 'Hop': np.float32(0.6743963), 'Kneel': np.float32(0.6715221), 'Pick up object': np.float32(0.67458576), 'Sit down': np.float32(0.6654483), 'Walk': np.float32(0.6763926)}
t=155 | pred=Walk | scores={'Fall backwards': np.float32(0.6658898), 'Fall forward': np.float32(0.6692863), 'Fall left': np.float32(0.6684428), 'Fall right': np.float32(0.6653987), 'Fall sitting': np.float32(0.65531427), 'Hop': np.float32(0.67475533), 'Kneel': np.float32(0.67147547), 'Pick up object': np.float32(0.6746451), 'Sit down': np.float32(0.6654628), 'Walk': np.float32(0.6767219)}
t=160 | pred=Walk | scores={'Fall backwards': np.float32(0.66592956), 'Fall forward': np.float32(0.669153), 'Fall left': np.float32(0.6683899), 'Fall right': np.float32(0.6654037), 'Fall sitting': np.float32(0.6554283), 'Hop': np.float32(0.67514735), 'Kneel': np.float32(0.67140764), 'Pick up object': np.float32(0.6747682), 'Sit down': np.float32(0.6655687), 'Walk': np.float32(0.67718095)}
t=165 | pred=Walk | scores={'Fall backwards': np.float32(0.6660084), 'Fall forward': np.float32(0.6689433), 'Fall left': np.float32(0.6683234), 'Fall right': np.float32(0.665396), 'Fall sitting': np.float32(0.65534604), 'Hop': np.float32(0.6754629), 'Kneel': np.float32(0.6713032), 'Pick up object': np.float32(0.6748338), 'Sit down': np.float32(0.6655956), 'Walk': np.float32(0.67755467)}
t=170 | pred=Walk | scores={'Fall backwards': np.float32(0.6657342), 'Fall forward': np.float32(0.66840124), 'Fall left': np.float32(0.6679136), 'Fall right': np.float32(0.6649966), 'Fall sitting': np.float32(0.65497434), 'Hop': np.float32(0.6755342), 'Kneel': np.float32(0.6709464), 'Pick up object': np.float32(0.6746963), 'Sit down': np.float32(0.6653374), 'Walk': np.float32(0.6777148)}
t=175 | pred=Walk | scores={'Fall backwards': np.float32(0.66569674), 'Fall forward': np.float32(0.66819704), 'Fall left': np.float32(0.6677928), 'Fall right': np.float32(0.66491055), 'Fall sitting': np.float32(0.65490377), 'Hop': np.float32(0.6756966), 'Kneel': np.float32(0.67078495), 'Pick up object': np.float32(0.67470765), 'Sit down': np.float32(0.66530716), 'Walk': np.float32(0.67801434)}
t=180 | pred=Walk | scores={'Fall backwards': np.float32(0.66603243), 'Fall forward': np.float32(0.6683051), 'Fall left': np.float32(0.6680282), 'Fall right': np.float32(0.6652288), 'Fall sitting': np.float32(0.6553278), 'Hop': np.float32(0.6760281), 'Kneel': np.float32(0.67098737), 'Pick up object': np.float32(0.67499006), 'Sit down': np.float32(0.66574347), 'Walk': np.float32(0.6785404)}
t=185 | pred=Walk | scores={'Fall backwards': np.float32(0.666644), 'Fall forward': np.float32(0.6686644), 'Fall left': np.float32(0.66854185), 'Fall right': np.float32(0.66580784), 'Fall sitting': np.float32(0.6559753), 'Hop': np.float32(0.67642504), 'Kneel': np.float32(0.6713881), 'Pick up object': np.float32(0.6754073), 'Sit down': np.float32(0.6663865), 'Walk': np.float32(0.6791554)}
t=190 | pred=Walk | scores={'Fall backwards': np.float32(0.667212), 'Fall forward': np.float32(0.66898483), 'Fall left': np.float32(0.668984), 'Fall right': np.float32(0.6663409), 'Fall sitting': np.float32(0.6565877), 'Hop': np.float32(0.6768088), 'Kneel': np.float32(0.6717828), 'Pick up object': np.float32(0.6757825), 'Sit down': np.float32(0.66704065), 'Walk': np.float32(0.67981267)}
t=195 | pred=Walk | scores={'Fall backwards': np.float32(0.6675625), 'Fall forward': np.float32(0.66907144), 'Fall left': np.float32(0.6692112), 'Fall right': np.float32(0.6666047), 'Fall sitting': np.float32(0.65680325), 'Hop': np.float32(0.67698675), 'Kneel': np.float32(0.67193073), 'Pick up object': np.float32(0.6759052), 'Sit down': np.float32(0.6673278), 'Walk': np.float32(0.68023723)}
t=200 | pred=Walk | scores={'Fall backwards': np.float32(0.66773254), 'Fall forward': np.float32(0.6689873), 'Fall left': np.float32(0.6692599), 'Fall right': np.float32(0.66669214), 'Fall sitting': np.float32(0.6568783), 'Hop': np.float32(0.6771427), 'Kneel': np.float32(0.6719069), 'Pick up object': np.float32(0.6759765), 'Sit down': np.float32(0.667526), 'Walk': np.float32(0.68063086)}
t=205 | pred=Walk | scores={'Fall backwards': np.float32(0.66784996), 'Fall forward': np.float32(0.66888136), 'Fall left': np.float32(0.6692674), 'Fall right': np.float32(0.66671675), 'Fall sitting': np.float32(0.6568755), 'Hop': np.float32(0.67721313), 'Kneel': np.float32(0.6718597), 'Pick up object': np.float32(0.67605126), 'Sit down': np.float32(0.66775894), 'Walk': np.float32(0.68088555)}
t=210 | pred=Walk | scores={'Fall backwards': np.float32(0.66801435), 'Fall forward': np.float32(0.6688586), 'Fall left': np.float32(0.6692902), 'Fall right': np.float32(0.66678876), 'Fall sitting': np.float32(0.65689725), 'Hop': np.float32(0.6774082), 'Kneel': np.float32(0.67189217), 'Pick up object': np.float32(0.6761662), 'Sit down': np.float32(0.66791934), 'Walk': np.float32(0.68128973)}
t=215 | pred=Walk | scores={'Fall backwards': np.float32(0.6681094), 'Fall forward': np.float32(0.6688028), 'Fall left': np.float32(0.6692956), 'Fall right': np.float32(0.6668192), 'Fall sitting': np.float32(0.6568394), 'Hop': np.float32(0.67748415), 'Kneel': np.float32(0.67186874), 'Pick up object': np.float32(0.6761764), 'Sit down': np.float32(0.66796386), 'Walk': np.float32(0.68156546)}
t=220 | pred=Walk | scores={'Fall backwards': np.float32(0.6682416), 'Fall forward': np.float32(0.6687272), 'Fall left': np.float32(0.66932875), 'Fall right': np.float32(0.66688347), 'Fall sitting': np.float32(0.65689003), 'Hop': np.float32(0.67755604), 'Kneel': np.float32(0.6718859), 'Pick up object': np.float32(0.67618525), 'Sit down': np.float32(0.668052), 'Walk': np.float32(0.6818432)}
t=225 | pred=Walk | scores={'Fall backwards': np.float32(0.66855025), 'Fall forward': np.float32(0.66883), 'Fall left': np.float32(0.6695479), 'Fall right': np.float32(0.6671849), 'Fall sitting': np.float32(0.6570693), 'Hop': np.float32(0.67761415), 'Kneel': np.float32(0.6720512), 'Pick up object': np.float32(0.67624843), 'Sit down': np.float32(0.66829956), 'Walk': np.float32(0.6820778)}
